Soil Moisture,Humidity,Temperature,Light Intensity,Month,Status
10,88.5,35.9,767,Oct,Low
62,52.1,16.8,925,Nov,Low
20,51.4,37.0,375,Jul,Unsustainable
51,50.6,21.4,488,Jul,Low
54,61.2,29.8,821,Sep,Low
25,56.4,38.4,543,Jun,Low
67,82.8,32.0,526,Feb,Low
33,60.3,25.4,156,Jul,Unsustainable
51,60.5,32.2,796,Nov,Low
81,38.3,23.6,665,Feb,Low
98,89.0,21.9,820,Mar,Medium
92,45.0,39.9,467,Mar,Low
51,34.4,33.8,441,Aug,Low
28,69.8,31.1,904,Jun,Low
37,65.7,23.9,951,Apr,Low
41,54.9,16.2,403,Jan,Unsustainable
20,55.3,15.8,863,May,Low
41,77.1,28.9,473,Jul,Low
12,41.7,34.1,915,Apr,Low
63,79.2,28.4,211,Aug,Low
16,68.9,36.0,977,May,Low
8,55.1,15.8,105,Jun,Unsustainable
40,57.5,24.2,802,May,Low
0,45.4,20.9,945,Oct,Low
1,75.1,26.2,378,Dec,Unsustainable
59,60.8,16.8,481,Oct,Low
47,49.3,38.9,951,Jan,Low
28,65.8,20.6,112,May,Unsustainable
96,89.7,38.1,402,Nov,Medium
9,56.1,25.6,655,Jun,Unsustainable
57,85.2,39.6,716,Dec,Medium
59,50.7,28.9,259,Apr,Low
20,33.3,38.3,253,Jan,Unsustainable
27,42.3,15.1,853,Nov,Low
74,55.1,33.7,280,Feb,Low
33,43.2,37.6,625,Aug,Low
7,30.0,18.5,279,May,Unsustainable
58,84.9,17.4,476,Mar,Low
85,80.6,25.6,903,Jul,Medium
71,74.5,38.3,875,Nov,Medium
48,40.1,28.6,267,Sep,Unsustainable
78,37.2,28.2,313,Dec,Low
16,34.1,18.5,249,May,Unsustainable
59,73.4,15.0,115,Dec,Unsustainable
86,85.7,35.3,190,Feb,Low
87,55.8,17.2,219,Nov,Low
44,37.1,30.8,352,May,Unsustainable
82,60.7,37.9,159,Jun,Low
68,50.9,20.2,365,Oct,Low
31,52.5,31.6,508,Apr,Low
43,67.3,17.0,130,Apr,Unsustainable
64,73.1,30.1,120,Mar,Low
86,36.6,19.1,830,Aug,Low
100,32.1,33.4,692,Mar,Low
7,89.7,22.5,388,Aug,Unsustainable
76,44.0,26.6,642,Dec,Low
71,33.2,30.0,597,Oct,Low
86,41.4,19.3,845,Jun,Low
42,32.3,33.5,573,Jul,Low
0,53.5,22.6,504,Dec,Unsustainable
50,78.1,31.6,647,Sep,Low
23,50.5,19.0,231,Aug,Unsustainable
98,56.7,32.2,423,Sep,Low
23,70.5,18.2,957,Nov,Low
16,60.5,25.6,231,Apr,Unsustainable
4,81.7,21.2,620,Apr,Low
19,82.0,33.7,129,Nov,Unsustainable
20,30.6,21.6,726,Oct,Unsustainable
57,76.7,37.0,400,Feb,Low
30,57.6,37.3,103,Sep,Unsustainable
99,89.3,19.9,424,Aug,Medium
10,59.0,30.3,608,Sep,Low
51,89.2,17.2,336,Dec,Low
14,75.3,24.8,634,Jun,Low
82,44.9,32.8,115,Feb,Low
6,62.3,31.5,633,Oct,Low
27,89.5,30.6,683,Feb,Low
50,81.5,22.1,915,Jan,Medium
57,35.8,24.5,545,Sep,Low
4,72.4,17.6,602,Sep,Unsustainable
4,50.7,33.0,329,Apr,Unsustainable
93,30.4,27.6,206,Oct,Low
95,54.2,32.7,819,Sep,Medium
7,44.1,21.2,488,Mar,Unsustainable
63,79.1,23.1,819,Mar,Medium
9,50.2,23.4,362,Jun,Unsustainable
37,79.7,15.6,662,Sep,Low
95,30.0,23.5,164,Aug,Low
91,48.5,35.1,364,Feb,Low
80,44.5,37.4,437,Nov,Low
94,44.0,28.0,400,Apr,Low
7,34.1,26.4,477,Dec,Unsustainable
24,41.2,15.8,274,Oct,Unsustainable
72,63.3,37.0,251,Aug,Low
65,47.5,15.3,575,Feb,Low
78,55.0,38.6,365,Sep,Low
49,52.6,27.2,428,Aug,Low
66,82.6,23.5,915,Jan,Medium
48,84.3,38.1,262,Aug,Low
35,59.6,15.6,537,Mar,Low
67,49.8,29.5,442,Sep,Low
77,36.4,28.7,466,Jul,Low
40,87.2,20.5,564,Aug,Low
88,33.6,25.7,849,Oct,Low
61,47.9,31.3,298,Jan,Low
9,47.9,33.2,599,Sep,Unsustainable
20,49.2,15.0,115,Aug,Unsustainable
35,39.9,38.4,920,Nov,Low
11,77.0,19.1,395,May,Unsustainable
90,37.3,20.8,967,Dec,Medium
1,68.1,21.6,610,Jan,Unsustainable
12,37.4,15.9,887,Jul,Unsustainable
52,34.2,18.1,338,May,Unsustainable
31,84.6,39.7,680,Jan,Low
94,41.4,22.9,400,Dec,Low
15,79.3,17.9,105,Apr,Unsustainable
31,62.7,17.7,319,Oct,Unsustainable
31,34.7,33.0,865,Feb,Low
97,87.3,36.4,552,Jan,Medium
10,44.8,21.4,532,Jul,Unsustainable
9,81.6,15.5,906,Jun,Low
14,40.1,20.6,969,Dec,Low
16,81.2,16.4,485,Feb,Low
39,30.8,17.6,718,Sep,Unsustainable
17,60.7,25.8,394,Jan,Unsustainable
54,76.2,20.7,217,Feb,Low
72,86.1,27.9,504,Aug,Low
24,84.6,21.3,779,Jan,Low
58,79.2,38.5,862,May,Medium
77,83.3,37.6,693,Jul,Medium
88,42.0,29.2,665,Mar,Low
21,47.1,23.9,851,Mar,Low
29,47.3,24.5,977,Nov,Low
83,52.6,25.3,111,Dec,Low
84,53.6,33.2,308,Nov,Low
43,62.7,26.3,264,Jul,Unsustainable
31,39.6,36.4,977,Jun,Low
50,71.5,38.6,393,Jul,Low
45,40.1,23.4,1010,Aug,Low
20,48.6,29.0,618,Jul,Unsustainable
98,60.2,17.4,177,Jul,Low
31,77.8,20.0,533,Feb,Low
93,74.4,25.3,676,Nov,Medium
38,68.7,20.2,713,Nov,Low
11,39.3,36.9,968,Sep,Low
46,62.8,19.0,911,Mar,Low
17,35.2,26.4,898,Nov,Low
20,52.6,30.1,782,Jun,Low
12,54.8,32.3,176,Feb,Unsustainable
20,32.4,24.6,147,Mar,Unsustainable
7,46.4,36.7,866,Sep,Low
45,87.3,29.2,181,Jul,Low
6,87.2,26.0,994,Sep,Low
22,51.1,16.7,820,Mar,Low
95,32.6,26.6,308,Dec,Low
74,40.7,35.5,544,Apr,Low
85,53.5,30.4,695,Jan,Low
21,86.9,35.8,621,Jan,Low
88,38.5,27.4,128,May,Low
21,75.8,18.0,403,Aug,Unsustainable
91,36.5,15.3,564,Nov,Low
28,88.9,22.6,601,Dec,Low
12,52.9,32.4,545,Sep,Unsustainable
81,76.5,34.8,727,Jul,Medium
1,50.6,22.4,589,Sep,Unsustainable
28,67.7,27.4,880,Jul,Low
84,41.5,25.5,527,Apr,Low
78,38.8,25.3,658,Apr,Low
51,86.3,20.8,458,Aug,Low
26,85.1,18.4,190,Jun,Unsustainable
49,83.2,19.9,152,Mar,Low
94,67.5,16.4,829,May,Medium
78,78.5,20.0,959,Apr,Medium
22,34.1,15.2,688,Dec,Unsustainable
87,50.1,30.7,303,Feb,Low
43,48.8,22.9,655,Jan,Low
76,68.1,39.3,255,Nov,Low
21,51.4,19.8,101,Jul,Unsustainable
42,38.9,23.6,456,Oct,Unsustainable
36,65.8,23.9,924,Jan,Low
60,78.9,15.2,668,Apr,Low
96,52.9,36.0,901,Apr,Medium
55,37.9,15.8,157,Feb,Unsustainable
2,41.8,38.5,353,Feb,Unsustainable
62,44.2,37.3,279,Oct,Low
18,48.0,28.4,592,Jan,Unsustainable
22,68.6,28.6,768,Aug,Low
28,66.1,31.3,134,Oct,Unsustainable
29,71.8,24.7,174,Nov,Unsustainable
38,51.8,31.2,388,Dec,Unsustainable
24,79.4,16.1,470,Jan,Low
100,42.2,16.4,686,Apr,Low
7,58.1,26.4,428,Dec,Unsustainable
57,78.1,28.7,689,Jan,Low
15,40.8,37.2,866,Jul,Low
71,36.6,17.6,876,Aug,Low
0,83.0,35.6,403,Apr,Unsustainable
4,50.6,20.3,678,Sep,Unsustainable
2,71.0,24.9,320,Apr,Unsustainable
64,31.5,22.9,263,Jan,Unsustainable
3,71.4,25.0,579,Mar,Unsustainable
98,49.0,18.8,554,Sep,Low
